user_id,song_id,rating,genre,artist,release_year,type
4,Song_5,4,Rock,Artist_B,2000,happy
4,Song_6,5,Jazz,Artist_C,2020,happy
4,Song_7,5,Rock,Artist_B,2011,happy
4,Song_8,2,Pop,Artist_B,2020,happy
4,Song_9,4,Rock,Artist_B,2011,happy
4,Song_10,5,Jazz,Artist_C,1992,happy
4,Song_11,2,Rock,Artist_A,2018,happy
4,Song_12,2,Pop,Artist_A,1995,happy
4,Song_13,1,Pop,Artist_C,2020,neutral
4,Song_14,3,Rock,Artist_B,2007,neutral
4,Song_15,4,Rock,Artist_A,2003,neutral
4,Song_16,1,Rock,Artist_C,2002,neutral
4,Song_17,5,Jazz,Artist_A,2016,neutral
4,Song_18,5,Pop,Artist_A,2023,neutral
4,Song_19,1,Jazz,Artist_A,2014,neutral
4,Song_20,1,Pop,Artist_C,1997,neutral
4,Song_21,3,Hip-Hop,Artist_B,2008,neutral
4,Song_22,1,Hip-Hop,Artist_A,1998,neutral
4,Song_23,2,Hip-Hop,Artist_C,2011,neutral
4,Song_24,2,Pop,Artist_B,1996,neutral
4,Song_25,2,Hip-Hop,Artist_C,1991,neutral
4,Song_26,1,Pop,Artist_B,1995,neutral
4,Song_27,2,Rock,Artist_C,2022,neutral
4,Song_28,1,Jazz,Artist_B,2005,neutral
4,Song_29,4,Pop,Artist_A,2016,neutral
4,Song_30,4,Hip-Hop,Artist_C,2010,neutral
4,Song_31,1,Hip-Hop,Artist_B,1999,neutral
4,Song_32,4,Hip-Hop,Artist_C,2009,neutral
4,Song_33,1,Rock,Artist_C,1993,neutral
4,Song_34,4,Hip-Hop,Artist_B,2022,neutral
4,Song_35,2,Hip-Hop,Artist_A,2000,neutral
4,Song_36,3,Rock,Artist_A,2021,sad
4,Song_37,5,Rock,Artist_B,1998,sad
4,Song_38,2,Pop,Artist_B,2009,sad
4,Song_39,2,Hip-Hop,Artist_A,1992,sad
4,Song_40,2,Hip-Hop,Artist_B,2020,sad
4,Song_41,4,Rock,Artist_C,2021,sad
4,Song_42,3,Pop,Artist_B,1996,sad
4,Song_43,1,Hip-Hop,Artist_B,2001,sad
4,Song_44,2,Jazz,Artist_A,1999,sad
4,Song_45,3,Pop,Artist_A,2019,sad
4,Song_46,4,Jazz,Artist_C,2013,sad
4,Song_47,5,Hip-Hop,Artist_C,1994,sad
4,Song_48,3,Pop,Artist_A,2016,sad
4,Song_49,5,Rock,Artist_B,1994,sad
4,Song_50,3,Hip-Hop,Artist_C,2020,sad
5,Song_1,1,Hip-Hop,Artist_B,2005,happy
5,Song_2,2,Pop,Artist_C,2004,happy
5,Song_3,4,Rock,Artist_A,1995,happy
5,Song_4,5,Hip-Hop,Artist_A,2006,happy
5,Song_5,5,Rock,Artist_C,1999,happy
5,Song_6,4,Pop,Artist_A,2021,happy
5,Song_7,5,Jazz,Artist_B,2018,happy
5,Song_8,5,Pop,Artist_B,2014,happy
5,Song_9,4,Hip-Hop,Artist_B,2015,happy
5,Song_10,4,Pop,Artist_B,1991,happy
5,Song_11,5,Jazz,Artist_C,2008,happy
5,Song_12,4,Rock,Artist_C,2001,happy
5,Song_13,5,Jazz,Artist_A,1991,neutral
5,Song_14,3,Jazz,Artist_C,2012,neutral
5,Song_15,3,Rock,Artist_B,2003,neutral
5,Song_16,3,Hip-Hop,Artist_B,1992,neutral
5,Song_17,3,Jazz,Artist_C,2022,neutral
5,Song_18,3,Jazz,Artist_C,2013,neutral
5,Song_19,5,Hip-Hop,Artist_A,2007,neutral
5,Song_20,3,Jazz,Artist_A,2014,neutral
5,Song_21,1,Pop,Artist_C,2020,neutral
5,Song_22,3,Pop,Artist_B,2007,neutral
5,Song_23,5,Rock,Artist_B,2020,neutral
5,Song_24,4,Rock,Artist_A,2013,neutral
5,Song_25,5,Rock,Artist_C,1993,neutral
5,Song_26,2,Hip-Hop,Artist_C,2014,neutral
5,Song_27,2,Jazz,Artist_A,2018,neutral
5,Song_28,2,Jazz,Artist_C,1994,neutral
5,Song_29,5,Rock,Artist_A,2008,neutral
5,Song_30,1,Pop,Artist_A,1994,neutral
5,Song_31,4,Hip-Hop,Artist_A,2000,neutral
5,Song_32,4,Pop,Artist_A,1991,neutral
5,Song_33,3,Pop,Artist_A,1997,neutral
5,Song_34,3,Pop,Artist_C,2014,neutral
5,Song_35,4,Jazz,Artist_A,1990,neutral
5,Song_36,5,Pop,Artist_B,2017,sad
5,Song_37,5,Jazz,Artist_C,2021,sad
5,Song_38,3,Rock,Artist_B,2011,sad
5,Song_39,2,Pop,Artist_C,2021,sad
5,Song_40,4,Jazz,Artist_B,2020,sad
5,Song_41,5,Jazz,Artist_B,2002,sad
5,Song_42,4,Pop,Artist_B,2015,sad
5,Song_43,3,Hip-Hop,Artist_C,1991,sad
5,Song_44,3,Jazz,Artist_A,2009,sad
5,Song_45,2,Pop,Artist_A,2001,sad
5,Song_46,5,Rock,Artist_C,2015,sad
5,Song_47,3,Pop,Artist_B,2007,sad
5,Song_48,2,Hip-Hop,Artist_C,2007,sad
5,Song_49,1,Rock,Artist_C,2018,sad
5,Song_50,3,Pop,Artist_A,2000,sad
6,Song_1,5,Hip-Hop,Artist_C,2002,happy
6,Song_2,5,Hip-Hop,Artist_A,2012,happy
6,Song_3,4,Hip-Hop,Artist_A,2021,happy
6,Song_4,3,Pop,Artist_A,2022,happy
6,Song_5,4,Jazz,Artist_A,2018,happy
6,Song_6,1,Hip-Hop,Artist_C,2008,happy
6,Song_7,3,Pop,Artist_B,2012,happy
6,Song_8,1,Jazz,Artist_C,2016,happy
6,Song_9,5,Jazz,Artist_C,1991,happy
6,Song_10,1,Hip-Hop,Artist_C,1995,happy
6,Song_11,3,Pop,Artist_A,2005,happy
6,Song_12,4,Jazz,Artist_B,1990,happy
6,Song_13,1,Hip-Hop,Artist_C,2009,neutral
6,Song_14,5,Rock,Artist_B,1997,neutral
6,Song_15,3,Pop,Artist_C,1991,neutral
6,Song_16,5,Jazz,Artist_C,2023,neutral
6,Song_17,3,Rock,Artist_A,1990,neutral
6,Song_18,1,Jazz,Artist_C,2011,neutral
6,Song_19,1,Jazz,Artist_C,2011,neutral
6,Song_20,3,Pop,Artist_C,2003,neutral
6,Song_21,3,Hip-Hop,Artist_C,2021,neutral
6,Song_22,3,Rock,Artist_C,2007,neutral
6,Song_23,3,Rock,Artist_A,2012,neutral
6,Song_24,4,Rock,Artist_A,2018,neutral
6,Song_25,4,Hip-Hop,Artist_C,2009,neutral
6,Song_26,2,Hip-Hop,Artist_C,2001,neutral
6,Song_27,1,Rock,Artist_C,2020,neutral
6,Song_28,2,Hip-Hop,Artist_A,1995,neutral
6,Song_29,4,Rock,Artist_C,1995,neutral
6,Song_30,1,Pop,Artist_C,2021,neutral
6,Song_31,5,Pop,Artist_B,2009,neutral
6,Song_32,2,Pop,Artist_C,2021,neutral
6,Song_33,2,Pop,Artist_C,2020,neutral
6,Song_34,4,Hip-Hop,Artist_A,2001,neutral
6,Song_35,2,Pop,Artist_C,2009,neutral
6,Song_36,3,Hip-Hop,Artist_B,1993,sad
6,Song_37,5,Jazz,Artist_C,1995,sad
6,Song_38,3,Rock,Artist_C,1994,sad
6,Song_39,1,Jazz,Artist_C,2010,sad
6,Song_40,3,Rock,Artist_B,1995,sad
6,Song_41,1,Pop,Artist_A,2003,sad
6,Song_42,1,Pop,Artist_A,2015,sad
6,Song_43,3,Hip-Hop,Artist_C,2012,sad
6,Song_44,2,Rock,Artist_C,1999,sad
6,Song_45,4,Rock,Artist_B,1992,sad
6,Song_46,1,Hip-Hop,Artist_C,2008,sad
6,Song_47,5,Rock,Artist_B,2014,sad
6,Song_48,1,Jazz,Artist_A,2023,sad
6,Song_49,3,Pop,Artist_C,2018,sad
6,Song_50,5,Rock,Artist_B,2016,sad
7,Song_1,2,Pop,Artist_A,2003,happy
7,Song_2,5,Pop,Artist_A,1993,happy
7,Song_3,1,Rock,Artist_C,2018,happy
7,Song_4,5,Pop,Artist_A,2002,happy
7,Song_5,5,Pop,Artist_B,1992,happy
7,Song_6,4,Hip-Hop,Artist_B,2023,happy
7,Song_7,3,Rock,Artist_C,2019,happy
7,Song_8,4,Jazz,Artist_B,2008,happy
7,Song_9,4,Rock,Artist_C,1992,happy
7,Song_10,5,Rock,Artist_C,2022,happy
7,Song_11,2,Jazz,Artist_A,1995,happy
7,Song_12,2,Jazz,Artist_C,1996,happy
7,Song_13,5,Hip-Hop,Artist_A,1999,neutral
7,Song_14,4,Rock,Artist_C,1991,neutral
7,Song_15,4,Rock,Artist_A,1991,neutral
7,Song_16,4,Hip-Hop,Artist_A,1995,neutral
7,Song_17,2,Pop,Artist_B,2003,neutral
7,Song_18,2,Pop,Artist_B,2021,neutral
7,Song_19,3,Jazz,Artist_C,2004,neutral
7,Song_20,5,Pop,Artist_B,2006,neutral
7,Song_21,1,Hip-Hop,Artist_A,2013,neutral
7,Song_22,1,Hip-Hop,Artist_C,2020,neutral
7,Song_23,3,Hip-Hop,Artist_C,2016,neutral
7,Song_24,5,Pop,Artist_B,1998,neutral
7,Song_25,4,Jazz,Artist_B,2019,neutral
7,Song_26,4,Rock,Artist_C,2023,neutral
7,Song_27,2,Rock,Artist_A,1994,neutral
7,Song_28,5,Jazz,Artist_B,1996,neutral
7,Song_29,4,Hip-Hop,Artist_C,2006,neutral
7,Song_30,5,Pop,Artist_B,2021,neutral
7,Song_31,2,Hip-Hop,Artist_A,2013,neutral
7,Song_32,1,Hip-Hop,Artist_B,2010,neutral
7,Song_33,4,Hip-Hop,Artist_A,2008,neutral
7,Song_34,4,Hip-Hop,Artist_B,1999,neutral
7,Song_35,4,Rock,Artist_C,2022,neutral
7,Song_36,2,Rock,Artist_A,2011,sad
7,Song_37,1,Rock,Artist_A,2018,sad
7,Song_38,3,Hip-Hop,Artist_A,1998,sad
7,Song_39,5,Hip-Hop,Artist_C,2023,sad
7,Song_40,4,Pop,Artist_C,2013,sad
7,Song_41,1,Jazz,Artist_B,1993,sad
7,Song_42,1,Hip-Hop,Artist_C,2006,sad
7,Song_43,3,Jazz,Artist_B,2009,sad
7,Song_44,4,Jazz,Artist_B,2009,sad
7,Song_45,2,Jazz,Artist_A,2014,sad
7,Song_46,3,Jazz,Artist_A,1990,sad
7,Song_47,2,Jazz,Artist_C,2013,sad
7,Song_48,3,Jazz,Artist_A,1991,sad
7,Song_49,3,Jazz,Artist_B,2018,sad
7,Song_50,5,Pop,Artist_B,2015,sad
8,Song_1,2,Pop,Artist_B,2005,happy
8,Song_2,4,Jazz,Artist_B,2003,happy
8,Song_3,1,Rock,Artist_C,2002,happy
8,Song_4,1,Rock,Artist_C,1993,happy
8,Song_5,1,Hip-Hop,Artist_C,2004,happy
8,Song_6,2,Pop,Artist_C,2009,happy
8,Song_7,1,Pop,Artist_A,2009,happy
8,Song_8,5,Jazz,Artist_C,1996,happy
8,Song_9,4,Jazz,Artist_A,2016,happy
8,Song_10,4,Pop,Artist_B,2017,happy
8,Song_11,2,Rock,Artist_C,1991,happy
8,Song_12,1,Jazz,Artist_C,2016,happy
8,Song_13,2,Rock,Artist_C,1992,neutral
8,Song_14,2,Pop,Artist_C,1990,neutral
8,Song_15,1,Hip-Hop,Artist_C,1991,neutral
8,Song_16,1,Jazz,Artist_C,1991,neutral
8,Song_17,1,Jazz,Artist_A,2000,neutral
8,Song_18,3,Jazz,Artist_C,2001,neutral
8,Song_19,1,Pop,Artist_B,2007,neutral
8,Song_20,3,Jazz,Artist_A,2016,neutral
8,Song_21,1,Pop,Artist_C,1999,neutral
8,Song_22,5,Jazz,Artist_C,1998,neutral
8,Song_23,2,Pop,Artist_B,2009,neutral
8,Song_24,2,Pop,Artist_B,1996,neutral
8,Song_25,5,Hip-Hop,Artist_C,2017,neutral
8,Song_26,3,Jazz,Artist_B,2016,neutral
8,Song_27,2,Hip-Hop,Artist_B,1994,neutral
8,Song_28,2,Hip-Hop,Artist_A,2011,neutral
8,Song_29,1,Pop,Artist_B,2009,neutral
8,Song_30,1,Rock,Artist_C,2000,neutral
8,Song_31,4,Rock,Artist_A,1991,neutral
8,Song_32,2,Hip-Hop,Artist_C,2018,neutral
8,Song_33,3,Hip-Hop,Artist_B,2013,neutral
8,Song_34,1,Hip-Hop,Artist_C,2018,neutral
8,Song_35,3,Jazz,Artist_A,2023,neutral
8,Song_36,4,Hip-Hop,Artist_B,2010,neutral
8,Song_37,1,Rock,Artist_C,2003,sad
8,Song_38,2,Hip-Hop,Artist_A,2006,sad
8,Song_39,3,Jazz,Artist_B,1997,sad
8,Song_40,3,Pop,Artist_A,1999,sad
8,Song_41,4,Rock,Artist_A,2019,sad
8,Song_42,3,Hip-Hop,Artist_C,2016,sad
8,Song_43,3,Hip-Hop,Artist_B,1991,sad
8,Song_44,2,Hip-Hop,Artist_B,2012,sad
8,Song_45,2,Hip-Hop,Artist_B,2006,sad
8,Song_46,4,Rock,Artist_A,2023,sad
8,Song_47,3,Pop,Artist_A,2002,sad
8,Song_48,2,Rock,Artist_A,1993,sad
8,Song_49,5,Hip-Hop,Artist_C,2012,sad
8,Song_50,4,Jazz,Artist_C,1993,sad
9,Song_1,1,Jazz,Artist_C,2001,happy
9,Song_2,2,Hip-Hop,Artist_A,1995,happy
9,Song_3,4,Hip-Hop,Artist_C,2006,happy
9,Song_4,1,Pop,Artist_C,2004,happy
9,Song_5,2,Hip-Hop,Artist_C,2016,happy
9,Song_6,4,Jazz,Artist_B,2022,happy
9,Song_7,5,Pop,Artist_C,1991,happy
9,Song_8,3,Rock,Artist_A,1996,happy
9,Song_9,4,Hip-Hop,Artist_A,2020,happy
9,Song_10,4,Hip-Hop,Artist_A,1999,happy
9,Song_11,3,Hip-Hop,Artist_A,2003,happy
9,Song_12,2,Pop,Artist_C,1995,happy
9,Song_13,2,Pop,Artist_C,1990,neutral
9,Song_14,1,Rock,Artist_B,2019,neutral
9,Song_15,2,Pop,Artist_B,1995,neutral
9,Song_16,5,Hip-Hop,Artist_C,2011,neutral
9,Song_17,1,Jazz,Artist_B,1992,neutral
9,Song_18,5,Rock,Artist_B,2015,neutral
9,Song_19,1,Pop,Artist_C,2013,neutral
9,Song_20,2,Jazz,Artist_B,2005,neutral
9,Song_21,1,Jazz,Artist_A,2012,neutral
9,Song_22,2,Pop,Artist_C,1998,neutral
9,Song_23,2,Jazz,Artist_B,1999,neutral
9,Song_24,5,Hip-Hop,Artist_C,1993,neutral
9,Song_25,1,Jazz,Artist_B,1998,neutral
9,Song_26,3,Jazz,Artist_C,2013,neutral
9,Song_27,2,Jazz,Artist_B,2003,neutral
9,Song_28,1,Jazz,Artist_B,2020,neutral
9,Song_29,4,Jazz,Artist_C,2001,neutral
9,Song_30,2,Jazz,Artist_A,2011,neutral
9,Song_31,1,Hip-Hop,Artist_C,2017,neutral
9,Song_32,4,Pop,Artist_A,2023,neutral
9,Song_33,5,Jazz,Artist_A,1998,neutral
9,Song_34,2,Rock,Artist_C,2002,neutral
9,Song_35,3,Hip-Hop,Artist_C,2005,neutral
9,Song_36,5,Rock,Artist_C,2006,sad
9,Song_37,4,Jazz,Artist_C,2011,sad
9,Song_38,4,Pop,Artist_A,2008,sad
9,Song_39,1,Rock,Artist_A,2018,sad
9,Song_40,5,Pop,Artist_A,1994,sad
9,Song_41,4,Hip-Hop,Artist_C,2015,sad
9,Song_42,3,Hip-Hop,Artist_B,2019,sad
9,Song_43,5,Pop,Artist_A,1997,sad
9,Song_44,5,Pop,Artist_C,1998,sad
9,Song_45,5,Jazz,Artist_C,2008,sad
9,Song_46,2,Jazz,Artist_C,2015,sad
9,Song_47,4,Rock,Artist_A,2019,sad
9,Song_48,1,Jazz,Artist_B,1990,sad
9,Song_49,1,Hip-Hop,Artist_B,2009,sad
9,Song_50,4,Jazz,Artist_C,1999,sad
10,Song_1,1,Rock,Artist_A,2008,happy
10,Song_2,5,Rock,Artist_C,1990,happy
10,Song_3,1,Hip-Hop,Artist_B,2006,happy
10,Song_4,1,Rock,Artist_C,2001,happy
10,Song_5,3,Rock,Artist_C,2001,happy
10,Song_6,3,Hip-Hop,Artist_B,2000,happy
10,Song_7,3,Hip-Hop,Artist_C,2019,happy
10,Song_8,1,Jazz,Artist_C,2012,happy
10,Song_9,3,Pop,Artist_B,1992,happy
10,Song_10,5,Rock,Artist_A,2018,happy
10,Song_11,2,Pop,Artist_B,1991,happy
10,Song_12,2,Pop,Artist_A,1996,happy
10,Song_13,2,Pop,Artist_C,2017,neutral
10,Song_14,4,Hip-Hop,Artist_B,2002,neutral
10,Song_15,5,Hip-Hop,Artist_C,1990,neutral
10,Song_16,4,Jazz,Artist_B,1993,neutral
10,Song_17,2,Hip-Hop,Artist_C,2001,neutral
10,Song_18,5,Rock,Artist_C,1992,neutral
10,Song_19,1,Rock,Artist_B,1990,neutral
10,Song_20,5,Jazz,Artist_A,2014,neutral
10,Song_21,4,Jazz,Artist_A,2015,neutral
10,Song_22,2,Rock,Artist_B,2008,neutral
10,Song_23,5,Hip-Hop,Artist_A,2015,neutral
10,Song_24,3,Rock,Artist_A,1996,neutral
10,Song_25,3,Rock,Artist_B,1994,neutral
10,Song_26,3,Rock,Artist_C,2022,neutral
10,Song_27,3,Jazz,Artist_C,2023,neutral
10,Song_28,1,Jazz,Artist_B,2013,neutral
10,Song_29,1,Rock,Artist_B,2017,neutral
10,Song_30,2,Jazz,Artist_C,1997,neutral
10,Song_31,2,Rock,Artist_C,2004,neutral
10,Song_32,5,Pop,Artist_C,2020,neutral
10,Song_33,4,Jazz,Artist_C,1994,neutral
10,Song_34,2,Pop,Artist_C,2006,neutral
10,Song_35,3,Pop,Artist_A,2012,neutral
10,Song_36,5,Rock,Artist_B,2015,sad
10,Song_37,1,Hip-Hop,Artist_A,1998,sad
10,Song_38,5,Hip-Hop,Artist_C,2015,sad
10,Song_39,5,Hip-Hop,Artist_B,2003,sad
10,Song_40,3,Pop,Artist_B,1992,sad
10,Song_41,1,Rock,Artist_C,2013,sad
10,Song_42,5,Jazz,Artist_C,2007,sad
10,Song_43,4,Jazz,Artist_A,2019,sad
10,Song_44,3,Rock,Artist_B,2006,sad
10,Song_45,5,Pop,Artist_C,2012,sad
10,Song_46,1,Pop,Artist_C,2014,sad
10,Song_47,1,Rock,Artist_B,2017,sad
10,Song_48,5,Hip-Hop,Artist_B,2012,sad
10,Song_49,2,Rock,Artist_C,1998,sad
10,Song_50,1,Rock,Artist_B,2000,sad
11,Song_1,3,Hip-Hop,Artist_A,2000,happy
11,Song_2,4,Jazz,Artist_A,1990,happy
11,Song_3,1,Rock,Artist_B,2000,happy
11,Song_4,5,Hip-Hop,Artist_A,2022,happy
11,Song_5,1,Rock,Artist_C,2000,happy
11,Song_6,3,Rock,Artist_B,2014,happy
11,Song_7,3,Jazz,Artist_A,2016,happy
11,Song_8,5,Rock,Artist_C,2002,happy
11,Song_9,5,Hip-Hop,Artist_C,2021,happy
11,Song_10,5,Pop,Artist_A,1993,happy
11,Song_11,1,Rock,Artist_A,1994,happy
11,Song_12,3,Jazz,Artist_B,1991,happy
11,Song_13,4,Jazz,Artist_C,2003,neutral
11,Song_14,2,Rock,Artist_B,2021,neutral
11,Song_15,1,Rock,Artist_C,2007,neutral
11,Song_16,4,Rock,Artist_A,2015,neutral
11,Song_17,1,Rock,Artist_A,2001,neutral
11,Song_18,5,Pop,Artist_C,2000,neutral
11,Song_19,1,Rock,Artist_C,1992,neutral
11,Song_20,2,Pop,Artist_C,2019,neutral
11,Song_21,3,Jazz,Artist_C,1992,neutral
11,Song_22,4,Pop,Artist_A,1992,neutral
